"Ship:","4174","","Survey:","2023001016","","Date:","21.11.2023"

"Station type","Time","Ref. no","Loc.St.No","Log","Latitude","Longitude","Depth","Heading","Speed","Water temp","Wind","Wind dir","Air temp","Air pressure","Humidity","Weather","Seastate","Clouds","Ice","Quantity","Code","Number","Serial no.","Wirelength","Min depth","Max depth","Opening","Spread","Comment"
"  -->","20:35:00","","","6289.769","6944.010043 N","01741.489971 E","","221.40","8.7","7.9","15.1","141","-0.4","1010.5","57","","","","","","","","","","","","","",""
"  -->","20:36:00","","","6289.907","6943.921213 N","01741.191333 E","","249.70","8.0","7.9","13.6","143","0.0","1010.3","55","","","","","","","","","","","","","",""
"  -->","20:37:00","","","6290.033","6943.911887 N","01740.840371 E","","273.94","6.9","7.9","12.2","139","0.4","1010.4","58","","","","","","","","","","","","","",""
"  -->","20:38:00","","","6290.151","6943.918246 N","01740.500411 E","","268.97","6.7","7.8","11.9","138","0.2","1010.3","54","","","","","","","","","","","","","",""
"  -->","20:39:00","","","6290.266","6943.920045 N","01740.173467 E","","266.65","6.7","7.8","10.3","140","0.3","1010.1","56","","","","","","","","","","","","","",""
"  -->","20:40:00","","","6290.383","6943.938430 N","01739.838809 E","","303.59","7.1","7.8","12.8","142","0.4","1010.1","57","","","","","","","","","","","","","",""
"  -->","20:41:00","","","6290.501","6944.016227 N","01739.590833 E","","316.17","6.9","7.8","11.2","150","1.3","1010.0","57","","","","","","","","","","","","","",""
"  -->","20:42:00","","","6290.625","6944.107107 N","01739.352331 E","","314.58","7.8","7.9","12.6","150","1.0","1009.7","67","","","","","","","","","","","","","",""
"  -->","20:43:00","","","6290.756","6944.199402 N","01739.085332 E","","315.79","7.7","7.9","12.5","153","0.7","1009.7","53","","","","","","","","","","","","","",""
"  -->","20:44:00","","","6290.881","6944.307415 N","01738.926727 E","","3.39","7.3","7.9","12.6","149","0.3","1009.5","55","","","","","","","","","","","","","",""
"  -->","20:45:00","","","6291.000","6944.424919 N","01738.954619 E","","0.13","7.0","7.9","13.9","148","0.4","1009.5","56","","","","","","","","","","","","","",""
"  -->","20:46:00","","","6291.121","6944.547863 N","01738.941303 E","","357.43","7.8","7.9","12.1","145","0.1","1009.3","60","","","","","","","","","","","","","",""
"  -->","20:47:00","","","6291.249","6944.674167 N","01738.930552 E","","11.94","7.6","7.9","13.1","145","0.2","1009.3","56","","","","","","","","","","","","","",""
"  -->","20:48:00","","","6291.366","6944.775009 N","01739.077824 E","","48.76","6.6","7.9","10.7","147","0.5","1009.3","57","","","","","","","","","","","","","",""
"  -->","20:49:00","","","6291.479","6944.852396 N","01739.314630 E","","47.32","7.5","7.9","12.1","153","0.6","1009.2","59","","","","","","","","","","","","","",""
"  -->","20:50:00","","","6291.596","6944.932786 N","01739.551949 E","","45.27","6.8","7.9","11.1","151","0.3","1009.2","56","","","","","","","","","","","","","",""
"  -->","20:51:00","","","6291.712","6945.017450 N","01739.783582 E","","62.09","6.7","7.9","13.1","155","0.3","1009.1","56","","","","","","","","","","","","","",""
"  -->","20:52:00","","","6291.816","6945.050619 N","01740.063727 E","","91.92","5.8","7.9","12.7","157","0.3","1009.1","53","","","","","","","","","","","","","",""
"  -->","20:53:00","","","6291.926","6945.058125 N","01740.378012 E","","96.43","7.1","7.9","15.2","157","0.3","1009.0","52","","","","","","","","","","","","","",""
"  -->","20:54:00","","","6292.044","6945.054978 N","01740.714992 E","","99.61","7.1","7.9","14.4","161","0.4","1008.7","53","","","","","","","","","","","","","",""
"  -->","20:55:00","","","6292.164","6945.049706 N","01741.058743 E","","108.77","6.5","7.9","15.6","158","0.5","1008.5","56","","","","","","","","","","","","","",""
"  -->","20:56:00","","","6292.270","6945.003428 N","01741.329405 E","","137.03","6.5","7.9","15.2","153","0.5","1008.5","50","","","","","","","","","","","","","",""
"  -->","20:57:00","","","6292.379","6944.929642 N","01741.553871 E","","135.52","6.9","7.9","14.0","149","0.6","1008.5","54","","","","","","","","","","","","","",""
"  -->","20:58:00","","","6292.493","6944.852339 N","01741.801843 E","","135.79","7.1","7.8","14.0","153","0.3","1008.2","55","","","","","","","","","","","","","",""
"  -->","20:59:00","","","6292.614","6944.766322 N","01742.041143 E","","143.92","6.7","7.9","14.8","145","0.4","1008.3","62","","","","","","","","","","","","","",""
"  -->","21:00:00","","","6292.726","6944.663426 N","01742.139579 E","","176.67","6.3","7.9","15.9","146","-0.2","1008.2","58","","","","","","","","","","","","","",""
"  -->","21:01:00","","","6292.837","6944.552179 N","01742.136581 E","","177.78","6.7","7.9","13.8","147","-0.1","1008.8","57","","","","","","","","","","","","","",""
"  -->","21:02:00","","","6292.954","6944.438192 N","01742.139727 E","","175.07","7.1","7.9","14.7","155","-0.1","1009.1","58","","","","","","","","","","","","","",""
"  -->","21:03:00","","","6293.067","6944.323255 N","01742.162427 E","","179.15","7.0","7.9","14.8","144","0.0","1009.1","60","","","","","","","","","","","","","",""
"  -->","21:04:00","","","6293.183","6944.221728 N","01742.035805 E","","219.07","7.0","7.9","15.8","140","-0.2","1008.9","56","","","","","","","","","","","","","",""
"  -->","21:05:00","","","6293.303","6944.138570 N","01741.793615 E","","220.48","7.2","7.9","15.9","151","0.0","1009.5","54","","","","","","","","","","","","","",""
"  -->","21:06:00","","","6293.421","6944.054080 N","01741.558126 E","","217.73","6.7","7.9","15.0","149","-0.1","1009.6","53","","","","","","","","","","","","","",""
"  -->","21:07:00","","","6293.531","6943.974811 N","01741.333266 E","","223.80","6.9","7.9","16.8","148","0.1","1009.5","54","","","","","","","","","","","","","",""
"  -->","21:08:00","","","6293.641","6943.926067 N","01741.065014 E","","262.23","6.1","7.9","13.5","148","0.3","1009.4","52","","","","","","","","","","","","","",""
"  -->","21:09:00","","","6293.739","6943.922043 N","01740.781419 E","","265.72","5.6","7.9","13.7","153","0.2","1009.6","52","","","","","","","","","","","","","",""
"  -->","21:10:00","","","6293.828","6943.923734 N","01740.525547 E","","266.62","5.1","7.9","9.5","139","0.0","1009.5","54","","","","","","","","","","","","","",""
"  -->","21:11:00","","","6293.910","6943.929435 N","01740.290008 E","","279.44","4.8","7.8","11.9","144","0.2","1009.5","57","","","","","","","","","","","","","",""
"  -->","21:12:00","","","6293.994","6943.959448 N","01740.069355 E","","308.46","5.0","7.8","12.4","150","0.2","1009.4","58","","","","","","","","","","","","","",""
"  -->","21:13:00","","","6294.081","6944.025010 N","01739.901578 E","","323.03","5.6","7.8","12.4","142","0.2","1009.1","56","","","","","","","","","","","","","",""
"  -->","21:14:00","","","6294.177","6944.100204 N","01739.735738 E","","323.99","5.9","7.8","10.6","140","0.0","1008.9","53","","","","","","","","","","","","","",""
"  -->","21:15:00","","","6294.270","6944.185355 N","01739.639616 E","","359.57","5.7","7.8","11.3","144","0.3","1008.8","53","","","","","","","","","","","","","",""
"  -->","21:16:00","","","6294.365","6944.278477 N","01739.624790 E","","354.72","5.8","7.9","12.6","147","0.4","1008.7","55","","","","","","","","","","","","","",""
"  -->","21:17:00","","","6294.463","6944.376339 N","01739.603376 E","","357.43","6.4","7.9","13.2","141","0.2","1008.6","55","","","","","","","","","","","","","",""
"  -->","21:18:00","","","6294.561","6944.472043 N","01739.632875 E","","35.70","5.6","7.9","11.8","140","0.0","1008.5","53","","","","","","","","","","","","","",""
"  -->","21:19:00","","","6294.649","6944.543105 N","01739.775335 E","","44.94","5.5","7.9","13.5","140","0.2","1008.6","53","","","","","","","","","","","","","",""
"  -->","21:20:00","","","6294.736","6944.608292 N","01739.942774 E","","49.55","5.0","7.9","11.4","149","0.2","1008.6","54","","","","","","","","","","","","","",""
"  -->","21:21:00","","","6294.826","6944.672238 N","01740.117155 E","","57.22","5.6","7.9","13.2","144","0.5","1008.4","58","","","","","","","","","","","","","",""
"  -->","21:22:00","","","6294.906","6944.709874 N","01740.318255 E","","88.44","4.9","7.9","13.1","144","0.2","1008.4","56","","","","","","","","","","","","","",""
"  -->","21:23:00","","","6294.984","6944.724356 N","01740.538427 E","","92.91","4.5","7.9","14.6","139","-0.2","1008.4","60","","","","","","","","","","","","","",""
"  -->","21:24:00","","","6295.067","6944.734842 N","01740.773940 E","","95.10","5.3","7.9","13.8","138","-0.4","1008.1","59","","","","","","","","","","","","","",""
"  -->","21:25:00","","","6295.152","6944.743597 N","01741.018186 E","","99.70","5.4","7.9","13.1","146","-0.4","1007.9","58","","","","","","","","","","","","","",""
"  -->","21:26:00","","","6295.232","6944.731606 N","01741.239362 E","","133.16","4.6","7.9","14.1","145","-0.2","1007.9","57","","","","","","","","","","","","","",""
"  -->","21:27:00","","","6295.301","6944.683899 N","01741.378037 E","","148.75","4.4","7.8","13.9","140","-0.3","1007.9","56","","","","","","","","","","","","","",""
"  -->","21:28:00","","","6295.378","6944.622187 N","01741.515771 E","","137.23","5.2","7.8","14.4","145","0.0","1008.2","57","","","","","","","","","","","","","",""
"  -->","21:29:00","","","6295.468","6944.560404 N","01741.703316 E","","135.91","5.8","7.8","14.2","152","0.1","1008.1","58","","","","","","","","","","","","","",""
"  -->","21:30:00","","","6295.559","6944.491082 N","01741.861271 E","","167.05","4.7","7.9","14.5","148","0.1","1007.7","57","","","","","","","","","","","","","",""
"  -->","21:31:00","","","6295.640","6944.410774 N","01741.894769 E","","178.28","5.0","7.9","14.8","147","-0.1","1007.9","56","","","","","","","","","","","","","",""
"  -->","21:32:00","","","6295.725","6944.327044 N","01741.884369 E","","179.29","5.2","7.9","14.5","151","-0.3","1008.3","55","","","","","","","","","","","","","",""
"  -->","21:33:00","","","6295.811","6944.241183 N","01741.868015 E","","179.58","5.4","7.9","15.1","139","-0.2","1008.5","56","","","","","","","","","","","","","",""
"  -->","21:34:00","","","6295.899","6944.158396 N","01741.796591 E","","214.54","5.4","7.9","15.4","131","-0.1","1008.5","59","","","","","","","","","","","","","",""
"  -->","21:35:00","","","6295.990","6944.092920 N","01741.621113 E","","215.77","5.2","7.9","14.9","139","0.1","1008.6","60","","","","","","","","","","","","","",""
"  -->","21:36:00","","","6296.076","6944.030483 N","01741.453300 E","","213.08","5.0","7.9","14.7","135","0.2","1008.7","57","","","","","","","","","","","","","",""
"  -->","21:37:00","","","6296.154","6943.974474 N","01741.299706 E","","219.87","4.8","7.9","15.9","139","0.3","1008.7","57","","","","","","","","","","","","","",""
"  -->","21:38:00","","","6296.229","6943.933121 N","01741.119490 E","","241.03","4.4","7.9","11.4","132","0.1","1008.6","52","","","","","","","","","","","","","",""
"  -->","21:39:00","","","6296.305","6943.913979 N","01740.914168 E","","263.06","4.4","7.9","9.7","139","0.3","1008.9","52","","","","","","","","","","","","","",""
"  -->","21:40:00","","","6296.370","6943.920856 N","01740.730811 E","","295.80","3.6","7.9","13.5","152","0.4","1008.8","51","","","","","","","","","","","","","",""
"  -->","21:41:00","","","6296.436","6943.955985 N","01740.568259 E","","299.86","4.1","7.9","13.7","158","0.5","1008.6","54","","","","","","","","","","","","","",""
"  -->","21:42:00","","","6296.508","6944.000925 N","01740.405850 E","","314.81","4.7","7.8","12.1","148","0.0","1008.4","50","","","","","","","","","","","","","",""
"  -->","21:43:00","","","6296.583","6944.063006 N","01740.286193 E","","345.52","4.7","7.8","12.9","156","0.4","1008.2","52","","","","","","","","","","","","","",""
"  -->","21:44:00","","","6296.661","6944.138812 N","01740.269714 E","","12.82","4.7","7.8","13.6","155","0.5","1008.0","49","","","","","","","","","","","","","",""
"  -->","21:45:00","","","6296.742","6944.215108 N","01740.324152 E","","34.47","4.3","7.8","12.7","147","0.4","1007.8","51","","","","","","","","","","","","","",""
"  -->","21:46:00","","","6296.815","6944.278883 N","01740.432239 E","","47.83","4.2","7.8","12.9","148","0.2","1007.8","50","","","","","","","","","","","","","",""
"  -->","21:47:00","","","6296.887","6944.330118 N","01740.571004 E","","64.18","4.1","7.8","12.3","160","0.4","1007.7","52","","","","","","","","","","","","","",""
"  -->","21:48:00","","","6296.950","6944.362439 N","01740.726614 E","","83.40","4.0","7.8","13.0","164","0.5","1007.7","54","","","","","","","","","","","","","",""
"  -->","21:49:00","","","6297.011","6944.380616 N","01740.889973 E","","102.86","3.3","7.8","15.3","159","0.4","1007.6","54","","","","","","","","","","","","","",""
"  -->","21:50:00","","","6297.061","6944.380693 N","01741.033633 E","","123.71","2.9","7.8","14.4","151","0.1","1007.6","52","","","","","","","","","","","","","",""
"  -->","21:51:00","","","6297.110","6944.363717 N","01741.160880 E","","141.30","3.0","7.8","14.1","152","0.1","1007.2","54","","","","","","","","","","","","","",""
"  -->","21:52:00","","","6297.157","6944.330869 N","01741.259246 E","","139.01","2.7","7.8","13.2","151","0.2","1007.0","55","","","","","","","","","","","","","",""
"  -->","21:53:00","","","6297.216","6944.296998 N","01741.395487 E","","133.01","3.4","7.9","15.2","153","0.2","1007.1","56","","","","","","","","","","","","","",""
"  -->","21:54:00","","","6297.277","6944.256723 N","01741.525842 E","","168.00","3.3","7.9","13.6","148","0.0","1006.8","54","","","","","","","","","","","","","",""
"  -->","21:55:00","","","6297.330","6944.207644 N","01741.507937 E","","195.17","2.9","7.9","13.9","150","0.1","1007.0","60","","","","","","","","","","","","","",""
"  -->","21:56:00","","","6297.380","6944.161476 N","01741.477744 E","","141.92","2.4","7.9","15.2","152","0.3","1007.8","56","","","","","","","","","","","","","",""
"  -->","21:57:00","","","6297.430","6944.138374 N","01741.599676 E","","115.55","3.9","7.9","13.7","146","-0.3","1007.4","54","","","","","","","","","","","","","",""
"  -->","21:58:00","","","6297.497","6944.110713 N","01741.771916 E","","144.30","3.6","7.9","13.5","147","-0.3","1006.6","54","","","","","","","","","","","","","",""
"  -->","21:59:00","","","6297.561","6944.057377 N","01741.856614 E","","173.79","3.8","7.9","14.5","152","-0.1","1006.8","56","","","","","","","","","","","","","",""
"  -->","22:00:00","","","6297.631","6943.986822 N","01741.859435 E","","174.75","5.1","7.9","13.4","145","0.0","1007.1","56","","","","","","","","","","","","","",""
"  -->","22:01:00","","","6297.736","6943.879128 N","01741.882857 E","","170.76","7.7","7.9","13.8","147","0.0","1007.5","59","","","","","","","","","","","","","",""
"  -->","22:02:00","","","6297.873","6943.744763 N","01741.927050 E","","173.97","8.7","7.9","16.4","146","0.0","1007.2","55","","","","","","","","","","","","","",""
"  -->","22:03:00","","","6298.021","6943.596745 N","01741.962793 E","","171.31","8.9","7.9","15.8","145","-0.2","1007.1","50","","","","","","","","","","","","","",""
"  -->","22:04:00","","","6298.179","6943.443344 N","01742.009621 E","","171.52","9.3","7.8","15.4","148","0.0","1007.1","51","","","","","","","","","","","","","",""
"  -->","22:05:00","","","6298.332","6943.288252 N","01742.057942 E","","170.91","9.1","7.8","16.2","144","0.0","1007.1","52","","","","","","","","","","","","","",""
"  -->","22:06:00","","","6298.489","6943.133834 N","01742.109233 E","","167.16","9.1","7.8","13.6","154","0.1","1007.1","53","","","","","","","","","","","","","",""
"  -->","22:07:00","","","6298.645","6942.980692 N","01742.197488 E","","167.05","9.4","7.8","16.0","151","0.5","1007.1","55","","","","","","","","","","","","","",""
"  -->","22:08:00","","","6298.802","6942.826604 N","01742.271348 E","","173.40","9.7","7.8","14.2","150","0.0","1006.7","51","","","","","","","","","","","","","",""
"  -->","22:09:00","","","6298.961","6942.671507 N","01742.307537 E","","174.66","9.5","7.8","14.2","151","0.1","1006.8","52","","","","","","","","","","","","","",""
